UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,id,Machine failure.1,rule_tachycardia,rule_tachypnea,rule_temp,rule_wbc,clinical_flag,meets_clinical_rule,failure,clinical_risk_score,thermal_gradient,power_estimate,wear_rate_indicator,operating_regime,seq_index,time_since_last_failure,temp_stability,wear_acceleration,operating_hours_proxy,Type_encoded
132,L47311,L,298.8,308.4,1737,27.7,130,0,136560.0,0.01909089,False,False,False,False,0,False,0,False,9.599999999999966,5.0387370405278045,0.07479861910241657,1,0,[1.],0.0,0.0,2.1666666666666665,1
133,M14992,M,298.7,308.4,1441,43.2,132,0,136561.0,0.007640894,False,False,False,False,0,False,0,False,9.699999999999989,6.519132893496701,0.09153952843273232,1,0,[1.],0.0,0.0,2.2,2
134,M14993,M,298.7,308.4,1430,49.6,135,0,136562.0,0.009635958,False,False,False,False,0,False,0,False,9.699999999999989,7.427793486228924,0.09433962264150944,1,0,[1.],0.0,0.0,2.25,2
135,L47314,L,298.8,308.4,1369,53.0,138,0,136563.0,0.005661184,False,False,False,False,0,False,0,False,9.599999999999966,7.598387265682271,0.10072992700729927,1,0,[1.],0.0,0.0,2.3,1
136,M14995,M,298.8,308.5,1711,28.5,140,0,136564.0,0.002943485,False,False,False,False,0,False,0,False,9.699999999999989,5.106660383286208,0.08177570093457943,1,0,[1.],0.0,0.0,2.3333333333333335,2
137,H29550,H,298.7,308.5,1420,45.7,143,0,136565.0,0.07095243,False,False,False,False,0,False,0,False,9.800000000000011,6.795894858100326,0.10063335679099226,1,0,[1.],0.0,0.0,2.3833333333333333,0
138,L47317,L,298.7,308.6,1297,55.3,148,0,136566.0,0.005817583,False,False,False,False,0,False,0,False,9.900000000000034,7.511163472614933,0.1140215716486903,1,0,[1.],0.0,0.0,2.466666666666667,1
139,H29552,H,298.8,308.6,1449,49.4,150,0,136567.0,0.010435775,False,False,False,False,0,False,0,False,9.800000000000011,7.4961357210179065,0.10344827586206896,1,0,[1.],0.0,0.0,2.5,0
140,L47319,L,298.8,308.6,1268,55.8,155,0,136568.0,0.007695806,False,False,False,False,0,False,0,False,9.800000000000011,7.40961357210179,0.12214342001576044,1,0,[1.],0.0,0.0,2.5833333333333335,1
141,L47320,L,298.8,308.6,1511,36.1,157,0,136569.0,0.005220159,False,False,False,False,0,False,0,False,9.800000000000011,5.712336370300555,0.10383597883597884,1,0,[1.],0.0,0.0,2.6166666666666667,1
142,L47321,L,298.7,308.5,1544,35.2,159,0,136570.0,0.005495029,False,False,False,False,0,False,0,False,9.800000000000011,5.691569797884595,0.1029126213592233,1,0,[1.],0.0,0.0,2.65,1
143,M15002,M,298.6,308.4,1778,28.2,161,0,136571.0,0.028317935,False,False,False,False,0,False,0,False,9.799999999999955,5.250769714106189,0.09050028105677346,1,0,[1.],0.0,0.0,2.683333333333333,2
144,H29557,H,298.6,308.4,1407,50.5,164,0,136572.0,0.007791542,False,False,False,False,0,False,0,False,9.799999999999955,7.440936223688344,0.11647727272727272,1,0,[1.],0.0,0.0,2.7333333333333334,0
145,M15004,M,298.6,308.4,1391,42.4,169,0,136573.0,0.005550519,False,False,False,False,0,False,0,False,9.799999999999955,6.176395434076867,0.12140804597701149,1,0,[1.],0.0,0.0,2.816666666666667,2
146,L47325,L,298.5,308.4,1513,33.6,172,0,136574.0,0.009637886,False,False,False,False,0,False,0,False,9.899999999999977,5.32378259503613,0.11360634081902246,1,0,[1.],0.0,0.0,2.8666666666666667,1
147,H29560,H,298.5,308.4,1612,36.1,174,0,136575.0,0.00708826,False,False,False,False,0,False,0,False,9.899999999999977,6.094166928474186,0.1078735275883447,1,0,[1.],0.0,0.0,2.9,0
148,L47327,L,298.4,308.4,1515,40.1,179,0,136576.0,0.006340834,False,False,False,False,0,False,0,False,10.0,6.362079798931825,0.11807387862796834,1,0,[1.],0.0,0.0,2.9833333333333334,1
149,M15008,M,298.3,308.3,1379,48.0,181,0,136577.0,0.008697328,False,False,False,False,0,False,0,False,10.0,6.931825322023249,0.13115942028985508,1,0,[1.],0.0,0.0,3.0166666666666666,2
150,L47329,L,298.4,308.3,1473,39.9,184,0,136578.0,0.004873279,False,False,False,False,0,False,0,False,9.900000000000034,6.154853911404335,0.1248303934871099,1,0,[1.],0.0,0.0,3.066666666666667,1
151,L47330,L,298.4,308.3,1422,42.7,186,0,136579.0,0.062947643,False,False,False,False,0,False,0,False,9.900000000000034,6.358718190386428,0.13070976809557272,1,0,[1.],0.0,0.0,3.1,1
152,M15011,M,298.4,308.2,1463,37.6,188,0,136580.0,0.004871663,False,False,False,False,0,False,0,False,9.800000000000011,5.76068698293015,0.1284153005464481,1,0,[1.],0.0,0.0,3.1333333333333333,2
153,M15012,M,298.4,308.2,1584,41.0,191,0,136581.0,0.024143069,False,False,False,False,0,False,0,False,9.800000000000011,6.801131008482564,0.12050473186119874,1,0,[1.],0.0,0.0,3.183333333333333,2
154,L47333,L,298.4,308.2,1850,27.0,194,0,136582.0,0.004262568,False,False,False,False,0,False,0,False,9.800000000000011,5.2309142318567385,0.10480821177741761,1,0,[1.],0.0,0.0,3.2333333333333334,1
155,L47334,L,298.4,308.2,1528,36.2,196,0,136583.0,0.005515607,False,False,False,False,0,False,0,False,9.800000000000011,5.792606555660279,0.12818835840418574,1,0,[1.],0.0,0.0,3.2666666666666666,1
156,H29569,H,298.4,308.2,1987,19.8,198,0,136584.0,0.004113072,False,False,False,False,0,False,0,False,9.800000000000011,4.120075400565504,0.09959758551307847,1,0,[1.],0.0,0.0,3.3,0
157,M15016,M,298.4,308.1,1495,46.0,203,0,136585.0,0.032315217,False,False,False,False,0,False,0,False,9.700000000000045,7.20180123573149,0.1356951871657754,1,0,[1.],0.0,0.0,3.3833333333333333,2
158,H29571,H,298.4,308.2,1478,43.5,206,0,136586.0,0.532003521,False,False,False,False,0,False,0,False,9.800000000000011,6.732956330505812,0.13928329952670723,1,0,[1.],0.0,0.0,3.433333333333333,0
159,M15018,M,298.4,308.2,1499,40.0,211,0,136587.0,0.004503277,False,False,False,False,0,False,0,False,9.800000000000011,6.279191538380982,0.14066666666666666,1,0,[1.],0.0,0.0,3.5166666666666666,2
160,L47339,L,298.4,308.2,1471,47.0,214,0,136588.0,0.007573958,False,False,False,False,0,False,0,False,9.800000000000011,7.240234579537124,0.1453804347826087,1,0,[1.],0.0,0.0,3.566666666666667,1
161,L47340,L,298.4,308.2,1282,60.7,216,1,136589.0,0.00691908,False,False,False,False,0,False,1,False,9.800000000000011,8.14927217509687,0.16835541699142634,1,0,[1.],0.0,0.0,3.6,1
162,L47341,L,298.3,308.1,1412,52.3,218,1,136590.0,0.006171593,False,False,False,False,0,False,1,False,9.800000000000011,7.733542779348622,0.1542816702052371,1,0,[1.],0.0,0.0,3.6333333333333333,1
163,L47342,L,298.3,308.1,1586,35.5,0,0,136591.0,0.028074878,False,False,False,False,0,False,0,False,9.800000000000011,5.896219499424023,0.0,1,0,[1.],0.0,0.0,0.0,1
164,M15023,M,298.4,308.2,1468,43.8,2,0,136592.0,0.06461018,False,False,False,False,0,False,0,False,9.800000000000011,6.733521834747093,0.0013614703880190605,1,0,[1.],0.0,0.0,0.03333333333333333,2
165,M15024,M,298.5,308.3,1440,43.6,5,0,136593.0,0.043147977,False,False,False,False,0,False,0,False,9.800000000000011,6.57492931196984,0.0034698126301179735,1,0,[1.],0.0,0.0,0.08333333333333333,2
166,L47345,L,298.5,308.4,1733,26.0,8,0,136594.0,0.004908493,False,False,False,False,0,False,0,False,9.899999999999977,4.718609278458477,0.00461361014994233,1,0,[1.],0.0,0.0,0.13333333333333333,1
167,H29580,H,298.4,308.2,1612,32.6,10,0,136595.0,0.005366558,False,False,False,False,0,False,0,False,9.800000000000011,5.50331971934234,0.006199628022318661,1,0,[1.],0.0,0.0,0.16666666666666666,0
168,H29581,H,298.4,308.3,1458,42.9,15,0,136596.0,0.004268943,False,False,False,False,0,False,0,False,9.900000000000034,6.550235626767201,0.01028101439342015,1,0,[1.],0.0,0.0,0.25,0
169,L47348,L,298.4,308.3,1433,62.3,20,1,136597.0,0.003370056,False,False,False,False,0,False,1,False,9.900000000000034,9.349240758194576,0.01394700139470014,1,0,[1.],0.0,0.0,0.3333333333333333,1
170,L47349,L,298.4,308.3,1318,59.1,22,0,136598.0,0.004385547,False,False,False,False,0,False,0,False,9.900000000000034,8.15727301288093,0.016679302501895376,1,0,[1.],0.0,0.0,0.36666666666666664,1
171,M15030,M,298.4,308.2,1610,35.0,24,0,136599.0,0.00547296,False,False,False,False,0,False,0,False,9.800000000000011,5.901141480783328,0.0148975791433892,1,0,[1.],0.0,0.0,0.4,2
172,L47351,L,298.2,308.1,1462,50.8,27,0,136600.0,0.004601487,False,False,False,False,0,False,0,False,9.900000000000034,7.7777358885747185,0.01845522898154477,1,0,[1.],0.0,0.0,0.45,1
173,M15032,M,298.1,308.0,1924,20.8,29,0,136601.0,0.054457645,False,False,False,False,0,False,0,False,9.899999999999977,4.190930987537962,0.015064935064935066,1,0,[0.],0.0,0.0,0.48333333333333334,2
174,M15033,M,298.2,308.0,1591,33.7,32,0,136602.0,0.011773414,False,False,False,False,0,False,0,False,9.800000000000011,5.614902083987853,0.020100502512562814,1,0,[1.],0.0,0.0,0.5333333333333333,2
175,L47354,L,298.2,308.1,1306,58.3,35,0,136603.0,0.039414453,False,False,False,False,0,False,0,False,9.900000000000034,7.973588857471987,0.026778882938026015,1,0,[1.],0.0,0.0,0.5833333333333334,1
176,L47355,L,298.2,308.1,1382,43.5,37,0,136604.0,0.005403118,False,False,False,False,0,False,0,False,9.900000000000034,6.295633050581213,0.02675343456254519,1,0,[1.],0.0,0.0,0.6166666666666667,1
177,L47356,L,298.2,308.1,1618,34.7,39,0,136605.0,0.032829392,False,False,False,False,0,False,0,False,9.900000000000034,5.879631375013091,0.024088943792464484,1,0,[1.],0.0,0.0,0.65,1
178,L47357,L,298.2,308.2,1988,21.4,41,0,136606.0,0.040253015,False,False,False,False,0,False,0,False,10.0,4.455251858833385,0.020613373554550025,1,0,[1.],0.0,0.0,0.6833333333333333,1
179,L47358,L,298.2,308.2,1436,50.2,43,0,136607.0,0.025534299,False,False,False,False,0,False,0,False,10.0,7.549188396690752,0.029923451635351428,1,0,[1.],0.0,0.0,0.7166666666666667,1
180,L47359,L,298.2,308.3,1304,49.8,45,0,136608.0,0.028851431,False,False,False,False,0,False,0,False,10.100000000000023,6.800628338045868,0.034482758620689655,1,0,[1.],0.0,0.0,0.75,1
181,L47360,L,298.2,308.3,1475,49.9,47,0,136609.0,0.005566316,False,False,False,False,0,False,0,False,10.100000000000023,7.707875170174887,0.03184281842818428,1,0,[1.],0.0,0.0,0.7833333333333333,1
182,H29595,H,298.2,308.3,1824,24.2,49,0,136610.0,0.01008424,False,False,False,False,0,False,0,False,10.100000000000023,4.622557335846685,0.02684931506849315,1,0,[1.],0.0,0.0,0.8166666666666667,0
183,M15042,M,298.1,308.2,1342,48.1,54,0,136611.0,0.004948004,False,False,False,False,0,False,0,False,10.099999999999966,6.75989108807205,0.040208488458674606,1,0,[1.],0.0,0.0,0.9,2
184,L47363,L,298.1,308.2,1485,40.7,57,0,136612.0,0.007599153,False,False,False,False,0,False,0,False,10.099999999999966,6.329406220546655,0.03835800807537012,1,0,[1.],0.0,0.0,0.95,1
185,L47364,L,298.2,308.2,1667,30.6,59,0,136613.0,0.004714838,False,False,False,False,0,False,0,False,10.0,5.3419415645617345,0.03537170263788969,1,0,[1.],0.0,0.0,0.9833333333333333,1
186,L47365,L,298.2,308.2,1446,38.2,61,0,136614.0,0.006467832,False,False,False,False,0,False,0,False,10.0,5.784605717876218,0.042156185210780926,1,0,[1.],0.0,0.0,1.0166666666666666,1
187,L47366,L,298.1,308.3,1301,56.0,63,0,136615.0,0.006739806,False,False,False,False,0,False,0,False,10.199999999999989,7.629699444968059,0.04838709677419355,1,0,[1.],0.0,0.0,1.05,1
188,L47367,L,298.2,308.4,1379,43.1,65,0,136616.0,0.005075002,False,False,False,False,0,False,0,False,10.199999999999989,6.224201487066709,0.04710144927536232,1,0,[1.],0.0,0.0,1.0833333333333333,1
189,L47368,L,298.3,308.5,1606,33.6,67,0,136617.0,0.009083943,False,False,False,False,0,False,0,False,10.199999999999989,5.651021049324537,0.04169259489732421,1,0,[1.],0.0,0.0,1.1166666666666667,1
190,M15049,M,298.3,308.4,1539,43.4,69,0,136618.0,0.009006017,False,False,False,False,0,False,0,False,10.099999999999966,6.994721960414703,0.044805194805194806,1,0,[1.],0.0,0.0,1.15,2
191,L47370,L,298.2,308.4,1477,49.9,72,0,136619.0,0.00436628,False,False,False,False,0,False,0,False,10.199999999999989,7.718326526337837,0.04871447902571042,1,0,[1.],0.0,0.0,1.2,1
192,L47371,L,298.2,308.4,1666,34.6,74,0,136620.0,0.004534959,False,False,False,False,0,False,0,False,10.199999999999989,6.036611163472616,0.04439112177564487,1,0,[1.],0.0,0.0,1.2333333333333334,1
193,H29606,H,298.2,308.4,1398,51.8,76,0,136621.0,0.00494284,False,False,False,False,0,False,0,False,10.199999999999989,7.583663210807414,0.054324517512508934,1,0,[1.],0.0,0.0,1.2666666666666666,0
194,H29607,H,298.2,308.4,1678,34.6,81,0,136622.0,0.005962263,False,False,False,False,0,False,0,False,10.199999999999989,6.080092156246728,0.048243001786777845,1,0,[0.],0.0,0.0,1.35,0
195,M15054,M,298.2,308.5,2678,10.7,86,1,136623.0,0.004285281,False,False,False,False,0,False,1,False,10.300000000000011,3.0007958948581,0.03210153042179918,1,0,[1.],0.0,0.0,1.4333333333333333,2
196,L47375,L,298.3,308.5,1453,42.9,89,0,136624.0,0.021172179,False,False,False,False,0,False,0,False,10.199999999999989,6.527772541627395,0.061210453920220086,1,0,[1.],0.0,0.0,1.4833333333333334,1
197,H29610,H,298.3,308.6,1432,49.5,91,0,136625.0,0.005429416,False,False,False,False,0,False,0,False,10.300000000000011,7.423185673892554,0.06350314026517795,1,0,[1.],0.0,0.0,1.5166666666666666,0
198,M15057,M,298.4,308.6,1527,40.9,96,0,136626.0,0.005175435,False,False,False,False,0,False,0,False,10.200000000000045,6.540402136349355,0.06282722513089005,1,0,[1.],0.0,0.0,1.6,2
199,L47378,L,298.4,308.7,1588,35.0,99,0,136627.0,0.058081828,False,False,False,False,0,False,0,False,10.300000000000011,5.820504764896848,0.062303335431088736,1,0,[1.],0.0,0.0,1.65,1
200,L47379,L,298.4,308.6,1433,47.1,101,0,136628.0,0.020293217,False,False,False,False,0,False,0,False,10.200000000000045,7.068206094879045,0.07043235704323571,1,0,[0.],0.0,0.0,1.6833333333333333,1
201,L47380,L,298.4,308.6,1609,35.0,103,0,136629.0,0.005737109,False,False,False,False,0,False,0,False,10.200000000000045,5.897476175515761,0.06397515527950311,1,0,[1.],0.0,0.0,1.7166666666666666,1
202,L47381,L,298.3,308.5,1575,41.2,105,0,136630.0,0.004411174,False,False,False,False,0,False,0,False,10.199999999999989,6.795475966069747,0.06662436548223351,1,0,[1.],0.0,0.0,1.75,1
203,M15062,M,298.4,308.5,1636,35.7,107,0,136631.0,0.016343635,False,False,False,False,0,False,0,False,10.100000000000023,6.116368206094879,0.06536346976175932,1,0,[1.],0.0,0.0,1.7833333333333334,2
204,L47383,L,298.4,308.5,1490,37.9,110,0,136632.0,0.006964849,False,False,False,False,0,False,0,False,10.100000000000023,5.913812964708346,0.07377598926894702,1,0,[1.],0.0,0.0,1.8333333333333333,1
205,L47384,L,298.4,308.5,1741,32.8,112,0,136633.0,0.006602868,False,False,False,False,0,False,0,False,10.100000000000023,5.9801864069536075,0.0642939150401837,1,0,[1.],0.0,0.0,1.8666666666666667,1
206,M15065,M,298.5,308.6,1344,53.0,114,0,136634.0,0.005742851,False,False,False,False,0,False,0,False,10.100000000000023,7.459629280552938,0.08475836431226766,1,0,[1.],0.0,0.0,1.9,2
207,L47386,L,298.5,308.7,1609,35.3,117,0,136635.0,0.01461193,False,False,False,False,0,False,0,False,10.199999999999989,5.948025971305896,0.07267080745341616,1,0,[1.],0.0,0.0,1.95,1
208,M15067,M,298.4,308.7,1421,60.7,119,1,136636.0,0.073048634,False,False,False,False,0,False,1,False,10.300000000000011,9.032851607498166,0.08368495077355836,1,0,[1.],0.0,0.0,1.9833333333333334,2
209,L47388,L,298.4,308.6,1591,36.7,122,0,136637.0,0.009427668,False,False,False,False,0,False,0,False,10.200000000000045,6.114744999476385,0.07663316582914573,1,0,[1.],0.0,0.0,2.033333333333333,1
210,L47389,L,298.4,308.6,1477,44.0,124,0,136638.0,0.97103428,False,False,False,False,0,False,0,False,10.200000000000045,6.8057388208189336,0.08389715832205684,1,0,[1.],0.0,0.0,2.066666666666667,1
211,L47390,L,298.4,308.7,1523,36.1,126,0,136639.0,0.026356244,False,False,False,False,0,False,0,False,10.300000000000011,5.757702377212274,0.08267716535433071,1,0,[1.],0.0,0.0,2.1,1
212,L47391,L,298.5,308.7,1575,33.9,128,0,136640.0,0.050332633,False,False,False,False,0,False,0,False,10.199999999999989,5.591423185673893,0.08121827411167512,1,0,[1.],0.0,0.0,2.1333333333333333,1
213,H29626,H,298.4,308.7,1344,52.9,130,0,136641.0,0.006328068,False,False,False,False,0,False,0,False,10.300000000000011,7.445554508325478,0.09665427509293681,1,0,[1.],0.0,0.0,2.1666666666666665,0
214,L47393,L,298.4,308.7,1386,44.9,135,0,136642.0,0.005292518,False,False,False,False,0,False,0,False,10.300000000000011,6.517059377945335,0.0973323720259553,1,0,[1.],0.0,0.0,2.25,1
215,M15074,M,298.3,308.6,1589,37.1,137,0,136643.0,0.159948211,False,False,False,False,0,False,0,False,10.300000000000011,6.17362027437428,0.08616352201257861,1,0,[1.],0.0,0.0,2.283333333333333,2
216,L47395,L,298.3,308.6,1548,40.3,140,0,136644.0,0.003850883,False,False,False,False,0,False,0,False,10.300000000000011,6.5330819981149855,0.09038089089735313,1,0,[1.],0.0,0.0,2.3333333333333335,1
217,L47396,L,298.3,308.6,1499,38.3,142,0,136645.0,0.00302785,False,False,False,False,0,False,0,False,10.300000000000011,6.012325897999791,0.09466666666666666,1,0,[1.],0.0,0.0,2.3666666666666667,1
218,L47397,L,298.3,308.5,1664,31.6,144,0,136646.0,0.004287384,False,False,False,False,0,False,0,False,10.199999999999989,5.506587077180857,0.08648648648648649,1,0,[1.],0.0,0.0,2.4,1
219,L47398,L,298.3,308.6,1447,38.1,146,0,136647.0,0.010037012,False,False,False,False,0,False,0,False,10.300000000000011,5.773452717562049,0.10082872928176796,1,0,[1.],0.0,0.0,2.433333333333333,1
220,M15079,M,298.3,308.5,1434,46.2,148,0,136648.0,0.13021962,False,False,False,False,0,False,0,False,10.199999999999989,6.937983034872762,0.10313588850174216,1,0,[1.],0.0,0.0,2.466666666666667,2
221,L47400,L,298.3,308.5,1416,52.7,151,0,136649.0,0.005288518,False,False,False,False,0,False,0,False,10.199999999999989,7.814765944077914,0.10656316160903317,1,0,[1.],0.0,0.0,2.5166666666666666,1
222,H29635,H,298.4,308.5,1827,24.3,153,0,136650.0,0.016826752,False,False,False,False,0,False,0,False,10.100000000000023,4.649293119698398,0.0836980306345733,1,0,[1.],0.0,0.0,2.55,0
223,L47402,L,298.4,308.6,1304,45.0,158,0,136651.0,0.004111381,False,False,False,False,0,False,0,False,10.200000000000045,6.145146088595665,0.1210727969348659,1,0,[1.],0.0,0.0,2.6333333333333333,1
224,L47403,L,298.4,308.6,1569,34.4,160,0,136652.0,0.968972206,False,False,False,False,0,False,0,False,10.200000000000045,5.6522777254162735,0.10191082802547771,1,0,[1.],0.0,0.0,2.6666666666666665,1
225,L47404,L,298.3,308.6,1584,29.3,162,0,136653.0,0.005672673,False,False,False,False,0,False,0,False,10.300000000000011,4.860320452403394,0.10220820189274447,1,0,[1.],0.0,0.0,2.7,1
226,L47405,L,298.3,308.5,1362,53.8,164,0,136654.0,0.004809279,False,False,False,False,0,False,0,False,10.199999999999989,7.673641218975808,0.12032281731474688,1,0,[1.],0.0,0.0,2.7333333333333334,1
227,L47406,L,298.3,308.4,1329,49.2,166,0,136655.0,0.011183044,False,False,False,False,0,False,0,False,10.099999999999966,6.847502356267673,0.12481203007518797,1,0,[1.],0.0,0.0,2.7666666666666666,1
228,L47407,L,298.3,308.5,1539,36.1,168,0,136656.0,0.007005733,False,False,False,False,0,False,0,False,10.199999999999989,5.818190386427898,0.10909090909090909,1,0,[1.],0.0,0.0,2.8,1
229,M15088,M,298.3,308.5,1629,37.1,170,0,136657.0,0.009680642,False,False,False,False,0,False,0,False,10.199999999999989,6.329029217719133,0.10429447852760736,1,0,[1.],0.0,0.0,2.8333333333333335,2
230,L47409,L,298.3,308.5,1538,32.2,173,0,136658.0,0.004938372,False,False,False,False,0,False,0,False,10.199999999999989,5.186260341397006,0.11241065627030539,1,0,[1.],0.0,0.0,2.8833333333333333,1
231,L47410,L,298.3,308.6,1570,34.8,175,0,136659.0,0.008578462,False,False,False,False,0,False,0,False,10.300000000000011,5.7216462456801755,0.11139401654996817,1,0,[1.],0.0,0.0,2.9166666666666665,1
232,L47411,L,298.3,308.4,1408,43.1,177,0,136660.0,0.011894715,False,False,False,False,0,False,0,False,10.099999999999966,6.355094774321919,0.1256210078069553,1,0,[1.],0.0,0.0,2.95,1
233,L47412,L,298.2,308.4,1424,47.6,179,0,136661.0,0.018493825,False,False,False,False,0,False,0,False,10.199999999999989,7.098376793381507,0.1256140350877193,1,0,[1.],0.0,0.0,2.9833333333333334,1
234,L47413,L,298.2,308.4,1512,34.9,181,0,136662.0,0.035365288,False,False,False,False,0,False,0,False,10.199999999999989,5.5261074458058435,0.11962987442167879,1,0,[1.],0.0,0.0,3.0166666666666666,1
235,L47414,L,298.2,308.4,1478,42.9,183,0,136663.0,0.006552915,False,False,False,False,0,False,0,False,10.199999999999989,6.640087967326421,0.12373225152129817,1,0,[1.],0.0,0.0,3.05,1
236,M15095,M,298.1,308.3,1680,33.7,185,0,136664.0,0.066805712,False,False,False,False,0,False,0,False,10.199999999999989,5.92899780081684,0.11005353955978585,1,0,[1.],0.0,0.0,3.0833333333333335,2
237,L47416,L,298.1,308.3,1495,38.7,188,0,136665.0,0.004913492,False,False,False,False,0,False,0,False,10.199999999999989,6.058906691800189,0.12566844919786097,1,0,[1.],0.0,0.0,3.1333333333333333,1
